Names	p.value	coeff	abs.coeff	fdr	Warning
Mm.35020	0.338054214652568	-0.00598001413110753	0.00598001413110753	0.858977364569848	0
Mm.246563	0.726065364419047	-0.000610061514957456	0.000610061514957456	0.954133086154582	0
Mm.117896	0.317206924136375	-0.000167769633429484	0.000167769633429484	0.848289043396728	0
Mm.10229	0.546451612165801	0.000124782367137627	0.000124782367137627	0.92566535692956	0
Mm.24532	0.140085411937146	0.00146420415103247	0.00146420415103247	0.693038793684879	0
Mm.24754	0.871479118878579	2.32222215690105e-05	2.32222215690105e-05	0.986102969870005	0
Mm.36416	0.598740038096698	0.00190158250677018	0.00190158250677018	0.93858346293776	0
Mm.245270	0.791279087627125	-5.61525945104478e-05	5.61525945104478e-05	0.966287434468262	0
Mm.298199	0.641624892790547	0.00282899709576135	0.00282899709576135	0.944205748498945	0
Mm.945	0.848681348342181	-0.000118216838365405	0.000118216838365405	0.981669548164409	0
Mm.70546	0.405424259348486	-0.000604193063860363	0.000604193063860363	0.88694471116456	0
Mm.277638	0.809279214994426	-0.000908034528486514	0.000908034528486514	0.971271300285398	0
Mm.41353	0.271479669999356	-0.00124512591690417	0.00124512591690417	0.814946511477529	0
Mm.25612	0.232053013675657	0.00362930134592360	0.00362930134592360	0.78514726282041	0
Mm.3787	0.625819418720967	-0.000802575202226675	0.000802575202226675	0.943028958054793	0
Mm.1361	0.213654256479797	-0.000652250340086823	0.000652250340086823	0.768916798766724	0
Mm.304301	0.902747481212387	0.000292138831008534	0.000292138831008534	0.989065357407304	0
Mm.10728	0.218175536679232	-0.000682865358798683	0.000682865358798683	0.775747332162716	0
Mm.2857	0.6190842658328	-0.00175206119247058	0.00175206119247058	0.941116550497418	0
Mm.12817	0.264447165283507	-0.000953468460636547	0.000953468460636547	0.806806813678141	0
Mm.143802	0.926046029237509	0.000465277744936813	0.000465277744936813	0.990688809424042	0
Mm.10725	0.251338970789820	0.00530566743844479	0.00530566743844479	0.797020336944857	0
Mm.34775	0.216983241789005	0.00129603480970239	0.00129603480970239	0.773278148427314	0
Mm.279736	0.71690700006961	-0.00136673614692994	0.00136673614692994	0.953515820380764	0
Mm.240490	0.123238365969825	0.00563022810744913	0.00563022810744913	0.673268411731294	0
Mm.276504	0.0954562577270548	0.0064167457938868	0.0064167457938868	0.625900886428796	0
Mm.286536	0.538888939407902	3.4479470143273e-05	3.4479470143273e-05	0.924220439135681	0
Mm.218203	0.093090618573342	-0.00571034734226888	0.00571034734226888	0.622554427588513	0
Mm.270382	0.226673337489140	0.00208426852280827	0.00208426852280827	0.779007439131178	0
Mm.219613	0.858108918795455	-5.72910129900656e-05	5.72910129900656e-05	0.98246371641643	0
Mm.291235	0.294763896966661	-0.00371725056294768	0.00371725056294768	0.834208742149792	0
Mm.24643	0.106314018053939	-0.000146873855802795	0.000146873855802795	0.647235384036318	0
Mm.124176	0.611331992517333	0.00122083194155538	0.00122083194155538	0.939383771281316	0
Mm.194339	0.76130861666131	0.000620269483085266	0.000620269483085266	0.959434815819894	0
Mm.18474	0.21292033281409	0.00520690814782829	0.00520690814782829	0.768916798766724	0
Mm.310036	0.927770591743603	-1.68191934758444e-05	1.68191934758444e-05	0.990688809424042	0
Mm.27431	0.719541281873008	0.000441710252411523	0.000441710252411523	0.953515820380764	0
Mm.202358	0.128681800553699	0.000223614152885745	0.000223614152885745	0.68314182798167	0
Mm.373124	0.0176652202918182	0.00543780219598165	0.00543780219598165	0.361883205345896	0
Mm.248517	0.367277037028543	-0.00354163985462207	0.00354163985462207	0.873453454660541	0
Mm.301039	0.00775117383949198	-0.00211320316552774	0.00211320316552774	0.253477606888708	0
Mm.10708	0.614164227210451	0.000486009196270333	0.000486009196270333	0.940511331301543	0
Mm.4847	0.083623857826138	0.000391702960157775	0.000391702960157775	0.596751233676214	0
Mm.1976	0.0371212011532982	-0.00129564402133342	0.00129564402133342	0.450564031398724	0
Mm.4351	0.482254782650337	-0.000411320064313266	0.000411320064313266	0.910968295048821	0
Mm.24420	0.412218621670818	-0.000515006492001217	0.000515006492001217	0.88694471116456	0
Mm.26782	0.168249858490888	0.00109897180731505	0.00109897180731505	0.730022804741818	0
Mm.20079	0.197607280183342	-0.000169541120727003	0.000169541120727003	0.761266321311539	0
Mm.256618	0.726126794355192	0.000346786086452816	0.000346786086452816	0.954133086154582	0
Mm.2514	0.132684201038748	0.00281385167762982	0.00281385167762982	0.686864255538298	0
Mm.10948	0.673226525267256	0.00152558936173175	0.00152558936173175	0.948366410562391	0
Mm.153837	0.223305101216635	-0.00224532031472171	0.00224532031472171	0.77712849816516	0
Mm.329586	0.00265900848695944	0.000780536924135055	0.000780536924135055	0.179535728799802	0
Mm.157313	0.0903997892614238	-0.0109597926953627	0.0109597926953627	0.613308612321793	0
Mm.358581	0.554134350998994	-0.000862971618880789	0.000862971618880789	0.9265720127072	0
Mm.2657	0.806335052877072	0.000734585905848544	0.000734585905848544	0.971129842367984	0
Mm.4629	0.230504833424786	-0.000367850589765197	0.000367850589765197	0.784002365212453	0
Mm.358574	0.938632008834377	3.19150195122476e-05	3.19150195122476e-05	0.990688809424042	0
Mm.258204	0.861374386378453	-0.00078388599753985	0.00078388599753985	0.982491087172603	0
Mm.8256	0.705387403422964	-0.000817002364262659	0.000817002364262659	0.953515820380764	0
Mm.290610	0.56276940277712	-0.000110895326760673	0.000110895326760673	0.92848485822682	0
Mm.351459	0.212322592942482	-0.000241121581115789	0.000241121581115789	0.768916798766724	0
Mm.265350	0.130742560828881	-0.000209778387037640	0.000209778387037640	0.683832513682389	0
Mm.13000	0.408855242895299	-0.00108382276696282	0.00108382276696282	0.88694471116456	0
Mm.335754	0.0626926824489844	-0.00249969878138421	0.00249969878138421	0.532796712863156	0
Mm.133037	0.83178517612947	-0.000286616014057579	0.000286616014057579	0.97861332899774	0
Mm.766	0.447057787001174	-0.00166639253916713	0.00166639253916713	0.897337056471168	0
Mm.38963	0.0446958892505875	0.000286627881905271	0.000286627881905271	0.481629524459607	0
Mm.281874	0.000886756220659701	0.00357787584685918	0.00357787584685918	0.101962662856178	0
Mm.1853	0.524296137512975	0.00046911772573298	0.00046911772573298	0.920844337110126	0
Mm.27814	0.465223168144356	0.000910330785938024	0.000910330785938024	0.906663741307029	0
Mm.3552	0.817171803226046	-0.000824894941942124	0.000824894941942124	0.974336346582166	0
Mm.347940	0.184299919783538	0.000863626036111513	0.000863626036111513	0.750913789884638	0
Mm.153039	0.486630999995181	0.000150783361683641	0.000150783361683641	0.911774146656362	0
Mm.272541	0.0697347206744467	0.00200750940485875	0.00200750940485875	0.557492877236075	0
Mm.273662	0.946061669038325	0.000139162567669336	0.000139162567669336	0.991374932001532	0
Mm.326847	0.136357823348167	-0.000135501209442772	0.000135501209442772	0.691325768251	0
Mm.27447	0.118141828550546	0.00103822538458730	0.00103822538458730	0.664221684335047	0
Mm.4272	0.646161426633607	0.000133745969588299	0.000133745969588299	0.944205748498945	0
Mm.10760	0.243606113833260	-0.00766284759009933	0.00766284759009933	0.793051549100523	0
Mm.273996	0.0417433894730824	0.000938840879932615	0.000938840879932615	0.467554077923623	0
Mm.5316	0.146784729524962	-0.00425701106592549	0.00425701106592549	0.702147347144388	0
Mm.5148	0.64853665618393	-0.000270640882500418	0.000270640882500418	0.944205748498945	0
Mm.6609	0.044953692982586	-0.00922182778217212	0.00922182778217212	0.481917108680986	0
Mm.8122	0.306698172994156	0.000135148464171325	0.000135148464171325	0.842520319069133	0
Mm.43230	0.288533816122526	-0.00786424056004703	0.00786424056004703	0.826854937779634	0
Mm.25405	0.0235913707022646	0.00119677846539815	0.00119677846539815	0.400383248619431	0
Mm.4642	0.470530087956267	4.86155513679188e-05	4.86155513679188e-05	0.907707723783889	0
Mm.143794	0.907361438576544	0.000626491663637335	0.000626491663637335	0.989230722681171	0
Mm.41639	0.143054371687238	0.000217306988822002	0.000217306988822002	0.696873430143505	0
Mm.38548	0.99905283908643	2.43712405634717e-07	2.43712405634717e-07	0.999630634552062	0
Mm.162811	0.0814198071141627	-0.00066862778773387	0.00066862778773387	0.588522727024164	0
Mm.100940	0.0647682256309042	-0.00116102278847189	0.00116102278847189	0.54130443203132	0
Mm.28242	0.672611843117701	9.43346364707526e-05	9.43346364707526e-05	0.948366410562391	0
Mm.296560	0.30774743185603	-0.00373475936519837	0.00373475936519837	0.842520319069133	0
Mm.344270	0.224483339437758	8.4228311334178e-05	8.4228311334178e-05	0.777242217995036	0
Mm.247265	0.0104784853591482	0.00165140960544075	0.00165140960544075	0.285906225833563	0
Mm.2675	0.676386918272449	-0.000536124154383798	0.000536124154383798	0.950327619307113	0
Mm.39725	0.4045368882622	0.0105073030437893	0.0105073030437893	0.88694471116456	0
Mm.24742	0.817819013364082	-0.000264346638475223	0.000264346638475223	0.974336346582166	0
Mm.87062	0.775822280559146	-0.000204967907817487	0.000204967907817487	0.963409256717023	0
Mm.236225	0.831401186478502	0.000402473324382639	0.000402473324382639	0.978580366093048	0
Mm.155520	0.0517744685711127	0.000617714068807586	0.000617714068807586	0.504925015654531	0
Mm.117180	0.0942910431303321	-0.000482092655718627	0.000482092655718627	0.622985029171582	0
Mm.45615	0.174756415391426	0.000288854012126031	0.000288854012126031	0.738353545007529	0
Mm.295168	0.431575228658799	-0.00394100556264308	0.00394100556264308	0.890496411974908	0
Mm.293314	0.147042453520688	0.0046743908700277	0.0046743908700277	0.702147347144388	0
Mm.3280	0.13404065984915	0.0058300702496266	0.0058300702496266	0.68746465040618	0
Mm.46425	0.868410676969357	-0.000207295463420153	0.000207295463420153	0.985498203775	0
Mm.153710	0.0374511611482328	-0.00115310887625609	0.00115310887625609	0.450564031398724	0
Mm.26462	0.293015843322647	-0.00334846101539485	0.00334846101539485	0.831572431149344	0
Mm.23361	0.0193098100855535	0.00772610101248321	0.00772610101248321	0.380860411365906	0
Mm.58	0.720898089345423	3.28900646896962e-05	3.28900646896962e-05	0.9536324745853	0
Mm.289644	0.844700581208649	-0.000370839140612821	0.000370839140612821	0.981669548164409	0
Mm.1302	0.721659599682241	-0.000307208939149315	0.000307208939149315	0.9536324745853	0
Mm.20940	0.000597859804399414	0.00302035500987472	0.00302035500987472	0.0864686351201736	0
Mm.377136	0.780964914205217	0.00077597876470498	0.00077597876470498	0.963734866412916	0
Mm.31775	0.76964766461985	2.4181713640108e-05	2.4181713640108e-05	0.962768591169488	0
Mm.4257	0.508559244480302	0.00109327554407814	0.00109327554407814	0.919197892568018	0
Mm.24402	0.593986289720739	0.000391967121551616	0.000391967121551616	0.93850360359467	0
Mm.1425	0.0938343596056223	0.0068137559816874	0.0068137559816874	0.622561246664066	0
Mm.88761	0.0440838922782237	0.00450016127855076	0.00450016127855076	0.481629524459607	0
Mm.1363	0.293886430598291	9.82667809297803e-05	9.82667809297803e-05	0.83271715569762	0
Mm.281003	0.845261958632093	0.000248753754587555	0.000248753754587555	0.981669548164409	0
Mm.8019	0.659173914215728	-0.000156605445933005	0.000156605445933005	0.94449337279973	0
Mm.227549	0.828270135901334	-5.92641941986087e-05	5.92641941986087e-05	0.977281992525755	0
Mm.234654	0.268181666295187	-0.00543880249202384	0.00543880249202384	0.81146766395764	0
Mm.274285	0.146695807420668	0.00675334621728675	0.00675334621728675	0.702147347144388	0
Mm.22842	0.90171295971988	-0.00070166912617707	0.00070166912617707	0.989065357407304	0
Mm.24242	0.303717113058792	-0.00423542122858081	0.00423542122858081	0.840895567695487	0
Mm.221609	0.478000920004056	0.00134203965985545	0.00134203965985545	0.90949123251254	0
Mm.253875	0.0630040805266883	0.00562916949501572	0.00562916949501572	0.534073828864162	0
Mm.254297	0.752537706688665	0.000437155029999629	0.000437155029999629	0.958592469141325	0
Mm.329658	0.111141019246114	-0.00161083426587237	0.00161083426587237	0.656676274446775	0
Mm.31056	0.203895112638576	-0.0038778976516731	0.0038778976516731	0.768916798766724	0
Mm.17991	0.833825829709328	-0.000227612264855389	0.000227612264855389	0.979136520492893	0
Mm.86823	0.220656419910273	-0.00327103558085637	0.00327103558085637	0.776572775062156	0
Mm.3475	0.392869431492272	0.000749038260559564	0.000749038260559564	0.885477767027635	0
Mm.286668	0.760241709006435	-0.00179351400061794	0.00179351400061794	0.959434815819894	0
Mm.173337	0.00514665182348983	0.000439543397670428	0.000439543397670428	0.221225108385362	0
Mm.30045	0.518094721933837	0.00118796479484247	0.00118796479484247	0.919315962429877	0
Mm.14313	0.0786085731784898	-0.00250535180415708	0.00250535180415708	0.57632974606938	0
Mm.279765	0.44568833285506	-0.00266323188268056	0.00266323188268056	0.896785810026453	0
Mm.34644	0.727210228886048	-0.000524786299379035	0.000524786299379035	0.954133086154582	0
Mm.358608	0.385738110960229	0.0039994929932503	0.0039994929932503	0.885095557817086	0
Mm.284503	0.406855371196222	-6.17368717302526e-05	6.17368717302526e-05	0.88694471116456	0
Mm.111904	0.400182333454537	-0.000191416344821191	0.000191416344821191	0.886819146497493	0
Mm.1225	0.168126877188297	0.0006659307299051	0.0006659307299051	0.730022804741818	0
Mm.349036	0.71607206801072	0.000811440016475389	0.000811440016475389	0.953515820380764	0
Mm.5250	0.673481719904903	9.22050875318938e-05	9.22050875318938e-05	0.948366410562391	0
Mm.3355	0.332675992982176	-0.0027510180588602	0.0027510180588602	0.85638640448781	0
Mm.125110	0.464667348512442	-4.15148130139308e-05	4.15148130139308e-05	0.906323810545882	0
Mm.271701	0.181640700136374	0.0081650587812992	0.0081650587812992	0.747885656277505	0
Mm.1892	0.0580347845938576	0.00406682213593491	0.00406682213593491	0.52204227832539	0
Mm.21390	0.985375017809536	8.50094055315111e-05	8.50094055315111e-05	0.997671678224004	0
Mm.73172	0.603006790454361	-0.00114450271989664	0.00114450271989664	0.93858346293776	0
Mm.45580	0.0375243181277801	0.0146724864844503	0.0146724864844503	0.450564031398724	0
Mm.271178	0.21297233236961	-0.00290893606985657	0.00290893606985657	0.768916798766724	0
Mm.288072	0.585658642884005	-0.00196307411483196	0.00196307411483196	0.936053186321203	0
Mm.27308	0.398569116998942	0.00784502155043755	0.00784502155043755	0.886819146497493	0
Mm.29938	0.0702557046593235	-0.000237541042485720	0.000237541042485720	0.557492877236075	0
Mm.278844	0.245221467144721	-0.0083998025816001	0.0083998025816001	0.793051549100523	0
Mm.371044	0.000480402080756726	0.000979868485095238	0.000979868485095238	0.0864686351201736	0
Mm.3913	0.196125212692170	-7.79527639572634e-05	7.79527639572634e-05	0.759465856209928	0
Mm.1355	0.278081404013326	-0.00854274024429998	0.00854274024429998	0.817014885149581	0
Mm.350037	0.183105491847016	-0.00319821784418638	0.00319821784418638	0.748996039395372	0
Mm.7457	0.473772651514151	-4.93560010889134e-05	4.93560010889134e-05	0.90949123251254	0
Mm.46744	0.00695892031243694	-0.0203987064370272	0.0203987064370272	0.248050714536815	0
Mm.3117	0.579669779175247	-0.0032256893816721	0.0032256893816721	0.936053186321203	0
Mm.26928	0.810465796496683	3.49363470022545e-05	3.49363470022545e-05	0.971729458965183	0
Mm.365	0.877796458528918	-4.88526982263213e-05	4.88526982263213e-05	0.986929423853082	0
Mm.41417	0.946695766342637	1.95218943458817e-05	1.95218943458817e-05	0.991374932001532	0
Mm.1605	0.300408626537530	-0.0049507128260979	0.0049507128260979	0.839519050798137	0
Mm.267410	4.38449404995822e-05	0.00294710596546208	0.00294710596546208	0.0361791878986997	0
Mm.27801	0.59525500700249	0.00276554184882780	0.00276554184882780	0.93858346293776	0
Mm.160035	0.82463709803721	-0.000596252926428308	0.000596252926428308	0.976176605614253	0
Mm.2786	0.757288363294018	-0.00113125987086276	0.00113125987086276	0.958592469141325	0
Mm.113205	0.548375452957334	-0.000126721847455588	0.000126721847455588	0.92566535692956	0
Mm.3506	0.519956486942885	3.21628370277045e-05	3.21628370277045e-05	0.919315962429877	0
Mm.8728	0.899344716660343	0.00021817146282555	0.00021817146282555	0.989065357407304	0
Mm.312133	0.429534388721587	-0.0026042910726915	0.0026042910726915	0.890496411974908	0
Mm.4583	0.108857643441641	0.00677496495968911	0.00677496495968911	0.652139613525598	0
Mm.30121	0.115320589018405	0.00653619051810277	0.00653619051810277	0.660621172362647	0
Mm.6536	0.0288987133117067	0.000381716662140723	0.000381716662140723	0.417888290464821	0
Mm.274058	0.489750989368236	-0.00208363173113899	0.00208363173113899	0.913264369411219	0
Mm.20108	0.0272790629648796	0.00193916123681656	0.00193916123681656	0.412432714908261	0
Mm.185735	0.290894334530323	0.00428143249225662	0.00428143249225662	0.829182611302147	0
Mm.34428	0.266019677483457	-0.0085191240180219	0.0085191240180219	0.808377783793505	0
Mm.38342	0.708994548165588	0.000829663778302649	0.000829663778302649	0.953515820380764	0
Mm.247669	0.162570046461339	0.000418301211031305	0.000418301211031305	0.724446992132379	0
Mm.14099	0.792063310711113	-0.000501318638955266	0.000501318638955266	0.966287434468262	0
Mm.6575	0.66193317768606	-0.000931924071214583	0.000931924071214583	0.945373643046904	0
Mm.4298	0.261610277054077	0.00229387676125695	0.00229387676125695	0.806806813678141	0
Mm.25939	0.479064079722734	0.00223715287553625	0.00223715287553625	0.90949123251254	0
Mm.146649	0.88903859686133	-0.000175890846635822	0.000175890846635822	0.988123492596126	0
Mm.347441	7.42947626930501e-06	0.0199887965740643	0.0199887965740643	0.0297333947370406	0
Mm.248938	0.857764861202917	0.000394438943870891	0.000394438943870891	0.98246371641643	0
Mm.16520	0.0125673164150752	0.010073280512912	0.010073280512912	0.310006093316312	0
Mm.356184	0.246919084721887	-0.0070148625222631	0.0070148625222631	0.795054054011884	0
Mm.261620	0.00381619929863763	0.0097138137940914	0.0097138137940914	0.205524021443823	0
Mm.260157	0.905976608912095	-8.12752427813984e-05	8.12752427813984e-05	0.989065357407304	0
Mm.235300	0.072055253180302	-0.000191796852778408	0.000191796852778408	0.559689344098585	0
Mm.28917	0.533248636190125	0.000299223732250816	0.000299223732250816	0.922398027322843	0
Mm.347406	0.98457670297492	-6.7581509926683e-05	6.7581509926683e-05	0.997671678224004	0
Mm.245355	0.0392392956667518	-0.00346543245100588	0.00346543245100588	0.456970595791002	0
Mm.20206	0.514106676090352	0.00366187786505647	0.00366187786505647	0.919197892568018	0
Mm.12900	0.777350393314804	0.00222799189598217	0.00222799189598217	0.963409256717023	0
Mm.378511	0.639240184382841	-0.00087127164627957	0.00087127164627957	0.944205748498945	0
Mm.595	0.402104595598031	0.00481496019479799	0.00481496019479799	0.88694471116456	0
Mm.143689	0.124266970739143	-0.00107622889888715	0.00107622889888715	0.676429205898405	0
Mm.313938	0.388230055943736	0.000640182726503378	0.000640182726503378	0.885095557817086	0
Mm.29981	0.221442608308116	0.00676076666415646	0.00676076666415646	0.776572775062156	0
Mm.252785	0.878137273914463	0.000137320783107160	0.000137320783107160	0.986929423853082	0
Mm.173058	0.763972047246104	-0.00056876530856815	0.00056876530856815	0.96049612968543	0
Mm.21300	0.457199134742676	-0.000991842282440646	0.000991842282440646	0.900663555695868	0
Mm.153202	0.012085936353461	0.00116087702029555	0.00116087702029555	0.305904626439294	0
Mm.330524	0.417788995534287	0.00112438513058617	0.00112438513058617	0.88694471116456	0
Mm.27038	0.296261634893316	6.50617950071482e-05	6.50617950071482e-05	0.836993039980568	0
Mm.21202	0.0068579303237628	0.00241944489239466	0.00241944489239466	0.247921428707723	0
Mm.22680	0.394847204188367	-0.0031593216895069	0.0031593216895069	0.885743854840054	0
Mm.3929	0.353572983327455	-0.00624758806695101	0.00624758806695101	0.8664900898326	0
Mm.46394	0.90973189993757	-0.000312213078120833	0.000312213078120833	0.989840324132104	0
Mm.241276	0.106212758314760	-0.00319385835165386	0.00319385835165386	0.647171584637539	0
Mm.136604	0.420371161619137	0.00130522536578065	0.00130522536578065	0.88694471116456	0
Mm.6257	0.514813084140871	0.00215011559112479	0.00215011559112479	0.919197892568018	0
Mm.214385	0.57243275570075	-0.00204543259969871	0.00204543259969871	0.932344783045613	0
Mm.38875	0.108122576746306	0.00498655842825259	0.00498655842825259	0.652139613525598	0
Mm.86646	0.6487722156299	0.00048085879132528	0.00048085879132528	0.944205748498945	0
Mm.21389	0.205123040736754	0.000801952362390804	0.000801952362390804	0.768916798766724	0
Mm.1347	0.263977104231702	0.00321466377363045	0.00321466377363045	0.806806813678141	0
Mm.23502	0.605507514997813	-0.00128273160027002	0.00128273160027002	0.93858346293776	0
Mm.348054	0.690175282138937	-0.000260906052557144	0.000260906052557144	0.953515820380764	0
Mm.314618	0.352608130320632	0.000715848549036941	0.000715848549036941	0.8664900898326	0
Mm.287166	0.826716268940498	0.000588789104694992	0.000588789104694992	0.976446705615248	0
Mm.4993	0.330119198896913	0.00242082767951057	0.00242082767951057	0.85638640448781	0
Mm.248334	0.918358095666675	0.0006288599969364	0.0006288599969364	0.990688809424042	0
Mm.41413	0.383690816359929	-0.00523758702220642	0.00523758702220642	0.885095557817086	0
Mm.31708	0.739863413628717	0.00241040350663922	0.00241040350663922	0.955167630126873	0
Mm.31325	0.877444834371717	-0.00121311484588334	0.00121311484588334	0.986929423853082	0
Mm.41970	0.641678265540006	-0.00246779215392875	0.00246779215392875	0.944205748498945	0
Mm.283493	0.82317139138405	-0.00224291190015119	0.00224291190015119	0.976176605614253	0
Mm.65308	0.934259821508482	0.000393295216818357	0.000393295216818357	0.990688809424042	0
Mm.5066	0.523320945961413	0.00101621280290230	0.00101621280290230	0.920369444895221	0
Mm.1414	0.645970453401603	-0.00123009276758357	0.00123009276758357	0.944205748498945	0
Mm.6211	0.419083952265191	-0.00165505843398258	0.00165505843398258	0.88694471116456	0
Mm.72799	0.0315828375158477	0.00078150138363161	0.00078150138363161	0.432157483014353	0
Mm.21187	0.655254696045561	0.00210824221244426	0.00210824221244426	0.944205748498945	0
Mm.26612	0.635189139164085	-0.00323636999276573	0.00323636999276573	0.944205748498945	0
Mm.272139	0.654949637683392	-0.000868184722424423	0.000868184722424423	0.944205748498945	0
Mm.62982	0.654296287976421	-0.00100946549446512	0.00100946549446512	0.944205748498945	0
Mm.293811	0.301838173947140	-0.000707416743554216	0.000707416743554216	0.840049189636496	0
Mm.33285	0.125295711760285	0.000186247665041546	0.000186247665041546	0.678421583538317	0
Mm.192416	0.428197344753754	7.29355226687574e-05	7.29355226687574e-05	0.89049558656637	0
Mm.26838	0.382035431067215	-0.00259514478053528	0.00259514478053528	0.885095557817086	0
Mm.15711	0.134757033960959	-0.0005334212963363	0.0005334212963363	0.688661573553889	0
Mm.42163	0.0672511683232176	0.00419968898585936	0.00419968898585936	0.551293202240883	0
Mm.349667	0.455910696130853	0.00386861495969180	0.00386861495969180	0.900663555695868	0
Mm.90218	0.464008470513643	-0.00113464810679015	0.00113464810679015	0.905898324892875	0
Mm.200327	0.905410476138352	-0.000222044704170622	0.000222044704170622	0.989065357407304	0
Mm.71913	0.160931724353844	0.00461366605402375	0.00461366605402375	0.722670921239014	0
Mm.2072	0.812535479425079	0.000875806073542752	0.000875806073542752	0.972439880550553	0
Mm.2443	0.275972568250703	0.00113768461114119	0.00113768461114119	0.816766516806291	0
Mm.262589	0.0481516041272472	0.00819150884659907	0.00819150884659907	0.494629374384935	0
Mm.4814	0.0043510953999939	0.0112855713347793	0.0112855713347793	0.206845851663011	0
Mm.46847	0.60436528352951	0.00190117977357071	0.00190117977357071	0.93858346293776	0
Mm.358708	0.280967539226301	0.00114673091227552	0.00114673091227552	0.819090836081378	0
Mm.10233	0.170308784700305	0.00236821824556249	0.00236821824556249	0.733334139250928	0
Mm.2859	0.0075122251347215	0.00667138244748428	0.00667138244748428	0.251699152368408	0
Mm.296457	0.189306163852746	-0.00437005275593074	0.00437005275593074	0.754042339338687	0
Mm.1381	0.0625226433632361	-0.00329493595663053	0.00329493595663053	0.532796712863156	0
Mm.10685	0.493996547346415	-0.00568794474669012	0.00568794474669012	0.913264369411219	0
Mm.86656	0.981404471728417	-7.62547600480992e-06	7.62547600480992e-06	0.996784795405597	0
Mm.39496	0.0585091570180932	0.00164681941204036	0.00164681941204036	0.52204227832539	0
Mm.12961	0.825917205044326	-0.000170640172346412	0.000170640172346412	0.976446705615248	0
Mm.13828	0.0260476465619445	0.00266870437626856	0.00266870437626856	0.408687689887433	0
Mm.50207	0.576568745299563	-0.00028552745854202	0.00028552745854202	0.934195476266958	0
Mm.332425	0.992575203539607	9.8694529085817e-06	9.8694529085817e-06	0.998629608313027	0
Mm.1498	0.117588302177311	-0.0151011579356294	0.0151011579356294	0.662853580249654	0
Mm.456	0.386445479892092	-0.00681917764687946	0.00681917764687946	0.885095557817086	0
Mm.93796	0.994003280014377	-4.55190755084786e-05	4.55190755084786e-05	0.9991728459233	0
Mm.275766	0.161153557133368	0.00191908918752846	0.00191908918752846	0.722995726621693	0
Mm.38901	0.567709103958644	-0.00192786551047739	0.00192786551047739	0.930176557600822	0
Mm.298893	0.764343434783597	1.47815527139440e-05	1.47815527139440e-05	0.96049612968543	0
Mm.157435	0.63040970384152	0.000179586571524526	0.000179586571524526	0.944205748498945	0
Mm.261140	0.97749918315726	-8.26242678511505e-05	8.26242678511505e-05	0.996472529819924	0
Mm.209232	0.0207799818043046	-0.00374105058155237	0.00374105058155237	0.386617599713672	0
Mm.23720	0.0731225033436345	-0.00317834159198801	0.00317834159198801	0.561299812314034	0
Mm.133202	0.0133888272295620	0.000394119029587642	0.000394119029587642	0.317806590611660	0
Mm.376851	0.272611102941113	-0.00153783252990323	0.00153783252990323	0.81595481080096	0
Mm.330087	0.304186191951875	-0.0081108933803675	0.0081108933803675	0.840895567695487	0
Mm.280225	0.287157322666708	0.00210821803274111	0.00210821803274111	0.824796355072909	0
Mm.184172	0.00285915112275403	0.00064828064598134	0.00064828064598134	0.183629624811833	0
Mm.4420	0.284917121181716	0.00082458740632157	0.00082458740632157	0.822337715345932	0
Mm.24142	0.163004041402958	-0.00283119664229712	0.00283119664229712	0.724446992132379	0
Mm.25237	0.313974111745327	0.00220596704032971	0.00220596704032971	0.84825162661116	0
Mm.14874	0.396247477007801	-0.00271499184009006	0.00271499184009006	0.885743854840054	0
Mm.27701	0.450041823782376	-0.000114407669689287	0.000114407669689287	0.897876435804882	0
Mm.306021	0.336900586945008	-0.000578059034140414	0.000578059034140414	0.858977364569848	0
Mm.90950	0.0842349480781716	-0.00625298802967165	0.00625298802967165	0.598228648130609	0
Mm.295464	0.955651587430592	0.000269400504020400	0.000269400504020400	0.992450708555415	0
Mm.288639	0.736707363592394	-0.000754381650666973	0.000754381650666973	0.955167630126873	0
Mm.52265	0.191128420140975	0.00105552415694402	0.00105552415694402	0.754042339338687	0
Mm.29640	0.0984373477303415	0.000178194379276666	0.000178194379276666	0.628258860880267	0
Mm.32656	0.31215897632278	-0.000344907354893702	0.000344907354893702	0.846796553350495	0
Mm.236256	0.17644811934082	0.00326632469652024	0.00326632469652024	0.740145666417724	0
Mm.20449	0.60238448425152	0.00407065115681523	0.00407065115681523	0.93858346293776	0
Mm.244047	0.132192308616499	0.00982770183045982	0.00982770183045982	0.686864255538298	0
Mm.4679	0.885695761520144	0.000208847624413088	0.000208847624413088	0.987809621399485	0
Mm.271870	0.413236304179711	0.00327514074275349	0.00327514074275349	0.88694471116456	0
Mm.46053	0.802774104766192	-0.000912926734940397	0.000912926734940397	0.970210237542512	0
Mm.366270	0.062711273209881	-0.000458919360172699	0.000458919360172699	0.532796712863156	0
Mm.281011	0.206917762174226	-0.00433728253685613	0.00433728253685613	0.768916798766724	0
Mm.258622	0.281105666684643	-0.00183674657691080	0.00183674657691080	0.819090836081378	0
Mm.220317	0.76127634372036	-0.000251139877241861	0.000251139877241861	0.959434815819894	0
Mm.295284	0.544166367770598	-0.000392967009505049	0.000392967009505049	0.92566535692956	0
Mm.22650	0.472399113817499	0.00354748349720287	0.00354748349720287	0.90894118666304	0
Mm.15755	0.479057740049569	-0.00197849729793164	0.00197849729793164	0.90949123251254	0
